Kanton;Datum und Vorlage;Stimmberechtigte;Abgegebene Stimmen;Beteiligung in %;Gültige Stimmzettel;Ja;Nein;Ja in %
Neuchâtel;04.12.1994 Für eine gesunde Krankenversicherung;104032;40272;38.7;39349;13615;25734;34.6
Neuchâtel;04.12.1994 Krankenversicherungsgesetz;104032;40254;38.7;39702;29725;9977;74.9
Neuchâtel;25.09.1994 Antirassismusgesetz;103957;40045;38.5;39582;22373;17209;56.5
Neuchâtel;25.09.1994 Aufhebung Brotgetreideverbilligung;103957;40068;38.5;37554;20609;16945;54.9
Neuchâtel;12.06.1994 UNO-Blauhelme;104140;39010;37.5;38235;20206;18029;52.8
Neuchâtel;12.06.1994 Erleichterte Einbürgerung für junge Ausländer;104140;38964;37.4;38500;25436;13064;66.1
Neuchâtel;12.06.1994 Kulturförderungsartikel;104140;38959;37.4;38036;22324;15712;58.7
Neuchâtel;20.02.1994 Luftfahrtgesetz;103960;32644;31.4;31152;21069;10083;67.6
Neuchâtel;20.02.1994 Alpen-Initiative;103960;32648;31.4;32084;12052;20032;37.6
Neuchâtel;20.02.1994 Einführung leistungsabhängige Schwerverkehrsabgabe;103960;32639;31.4;31863;15943;15920;50.0
Neuchâtel;20.02.1994 Weiterführung Schwerverkehrsabgabe;103960;32643;31.4;32046;17211;14835;53.7
Neuchâtel;20.02.1994 Weiterführung Autobahnvignette;103960;32629;31.4;32189;15414;16775;47.9
Neuchâtel;28.11.1993 Verminderung Tabakprobleme;103933;44545;42.9;43892;8042;35850;18.3
Neuchâtel;28.11.1993 Verminderung Alkoholprobleme;103933;44546;42.9;43919;8039;35880;18.3
Neuchâtel;28.11.1993 Besondere Verbrauchssteuern;103933;44501;42.8;42691;23817;18874;55.8
Neuchâtel;28.11.1993 Mehrwertsteuer-% für AHV;103933;44504;42.8;43056;25701;17355;59.7
Neuchâtel;28.11.1993 Mehrwertsteuer Satz 6,5%;103933;44526;42.8;43199;23125;20074;53.5
Neuchâtel;28.11.1993 Einführung Mehrwertsteuer;103933;44512;42.8;43271;28305;14966;65.4
Neuchâtel;26.09.1993 Massnahmen in der Arbeitslosenversicherung;103885;32706;31.5;31667;21457;10210;67.8
Neuchâtel;26.09.1993 Befristete Massnahmen in der Krankenversicherung;103885;32677;31.5;31995;24380;7615;76.2
Neuchâtel;26.09.1993 1. August-Initiative;103885;32700;31.5;31957;24986;6971;78.2
Neuchâtel;26.09.1993 Kantonswechsel Laufental zu Basel-Landschaft;103885;32680;31.5;28936;25180;3756;87.0
Neuchâtel;26.09.1993 Waffenmissbrauch;103885;32681;31.5;32165;28565;3600;88.8
Neuchâtel;06.06.1993 Schweiz ohne neue Kampfflugzeuge;103749;50507;48.7;50087;23767;26320;47.5
Neuchâtel;06.06.1993 40 Waffenplätze sind genug;103749;50520;48.7;50170;26141;24029;52.1
Neuchâtel;07.03.1993 Abschaffung der Tierversuche;102450;48640;47.5;47781;9832;37949;20.6
Neuchâtel;07.03.1993 Aufhebung Spielbankenverbot;102450;48646;47.5;47957;33826;14131;70.5
Neuchâtel;07.03.1993 Erhöhung Treibstoffzoll;102450;48661;47.5;48066;21197;26869;44.1
Neuchâtel;06.12.1992 EWR-Beitritt;103399;77373;74.8;76874;61466;15408;80.0
Neuchâtel;27.09.1992 Bäuerliches Bodenrecht;103066;34363;33.3;32492;17038;15454;52.4
Neuchâtel;27.09.1992 Stempelabgaben;103066;34384;33.4;33435;19293;14142;57.7
Neuchâtel;27.09.1992 Infrastrukturgesetz;103066;34361;33.3;32663;12338;20325;37.8
Neuchâtel;27.09.1992 Entschädigungsgesetz;103066;34417;33.4;33117;11003;22114;33.2
Neuchâtel;27.09.1992 Geschätsverkehrsgesetz;103066;34408;33.4;31997;21444;10553;67.0
Neuchâtel;27.09.1992 Alpentransit-Beschluss (NEAT);103066;34416;33.4;34068;25569;8499;75.1
Neuchâtel;17.05.1992 Reform Sexualstrafrecht;102826;35649;34.7;34319;23771;10548;69.3
Neuchâtel;17.05.1992 Zivildienst für Dienstverweigerer;102826;35653;34.7;35047;28744;6303;82.0
Neuchâtel;17.05.1992 Fortpflanzungs- und Gentechnologie;102826;35568;34.6;34005;24116;9889;70.9
Neuchâtel;17.05.1992 Gewässerschutz-Initiative;102826;35652;34.7;34707;11767;22940;33.9
Neuchâtel;17.05.1992 Gewässerschutzgesetz;102826;35660;34.7;34921;21996;12925;63.0
Neuchâtel;17.05.1992 Mitwirkung an den Institutionen von Bretton Woods;102826;35613;34.6;33039;22193;10846;67.2
Neuchâtel;17.05.1992 Beitritt zu den Institutionen von Bretton Woods;102826;35628;34.6;33244;22310;10934;67.1
Neuchâtel;16.02.1992 Weg vom Tierversuch;102682;39491;38.5;39084;14060;25024;36.0
Neuchâtel;16.02.1992 Krankenkasseninitiative;102682;39528;38.5;38997;15140;23857;38.8
Neuchâtel;02.06.1991 Militärstrafgesetz;102755;32814;31.9;32175;12387;19788;38.5
Neuchâtel;02.06.1991 Neuordnung Bundesfinanzen (Einführung Mehrwertsteuer);102755;32813;31.9;31930;10557;21373;33.1
Neuchâtel;03.03.1991 Förderung öffentlicher Verkehr;98862;23204;23.5;22931;6860;16071;29.9
Neuchâtel;03.03.1991 Stimmrecht für 18-jährige;98862;23235;23.5;23121;17600;5521;76.1
Neuchâtel;23.09.1990 Strassenverkehrsgesetz;99387;41509;41.8;40217;27493;12724;68.4
Neuchâtel;23.09.1990 Energieartikel;99387;41540;41.8;39661;28967;10694;73.0
Neuchâtel;23.09.1990 Moratorium Atomkraftwerkbau;99387;41454;41.7;40799;23646;17153;58.0
Neuchâtel;23.09.1990 Ausstieg Atomenergie;99387;41478;41.7;40858;22298;18560;54.6
Neuchâtel;01.04.1990 Organisation der Bundesrechtspflege;99209;39130;39.4;36569;14590;21979;39.9
Neuchâtel;01.04.1990 Rebbaubeschluss;99209;39079;39.4;36285;18193;18092;50.1
Neuchâtel;01.04.1990 Freie Aarelandschaft Biel-Solothurn;99209;39128;39.4;38695;4785;33910;12.4
Neuchâtel;01.04.1990 Autobahnfreies Kononauer Amt;99209;39120;39.4;38260;5850;32410;15.3
Neuchâtel;01.04.1990 Autobahnfreie Landschaft Murten-Yverdon;99209;39125;39.4;38762;5785;32977;14.9
Neuchâtel;01.04.1990 Begrenzung des Strassenbaus;99209;39123;39.4;38839;5252;33587;13.5
Neuchâtel;26.11.1989 Pro Tempo 130/100;99338;65492;65.9;64815;34385;30430;53.1
Neuchâtel;26.11.1989 Schweiz ohne Armee;99338;65510;65.9;64760;26289;38471;40.6
Neuchâtel;04.06.1989 Kleinbauern-Initiative;99268;24313;24.5;23721;8141;15580;34.3
Neuchâtel;04.12.1988 Begrenzung der Einwanderung;99231;48958;49.3;48428;16253;32175;33.6
Neuchâtel;04.12.1988 Herabsetzung Arbeitszeit;99231;48956;49.3;48540;22165;26375;45.7
Neuchâtel;04.12.1988 Gegen die Bodenspekulation;99231;48944;49.3;48034;19644;28390;40.9
Neuchâtel;12.06.1988 Herabsetzung AHV-Rentenalter;99116;38826;39.2;38402;17273;21129;45.0
Neuchâtel;12.06.1988 Koordinierte Verkehrspolitik;99116;38821;39.2;38198;14980;23218;39.2
Neuchâtel;06.12.1987 Rothenthurm-Initiative;99196;43462;43.8;42881;26127;16754;60.9
Neuchâtel;06.12.1987 Krankenversicherungsgesetz;99196;43518;43.9;42626;11168;31458;26.2
Neuchâtel;06.12.1987 Bahn 2000;99196;43477;43.8;42943;28173;14770;65.6
Neuchâtel;05.04.1987 Initiativen mit Gegenentwurf;98972;36740;37.1;34933;22160;12773;63.4
Neuchâtel;05.04.1987 Rüstungsreferendum;98972;36753;37.1;36220;16130;20090;44.5
Neuchâtel;05.04.1987 Ausländergesetz;98972;36737;37.1;35413;21261;14152;60.0
Neuchâtel;05.04.1987 Asylgesetz;98972;36750;37.1;36144;21918;14226;60.6
Neuchâtel;07.12.1986 Besteuerung Schwerverkehr;98991;33233;33.6;32557;9446;23111;29.0
Neuchâtel;07.12.1986 Mieterschutz;98991;33242;33.6;32857;23682;9175;72.1
Neuchâtel;28.09.1986 Zuckerbeschluss;98866;25155;25.4;24603;9023;15580;36.7
Neuchâtel;28.09.1986 Berufsbildung und Umschulung;98866;25155;25.4;24579;4890;19689;19.9
Neuchâtel;28.09.1986 Gegenentwurf zur Kulturinitiative;98866;25061;25.3;23893;7439;12906;36.6
Neuchâtel;28.09.1986 Kulturinitiative;98866;25061;25.3;23893;5080;16739;23.3
Neuchâtel;16.03.1986 UNO-Beitritt;98258;44310;45.1;43854;12030;31824;27.4
Neuchâtel;01.12.1985 Abschaffung der Vivisektion;98219;32221;32.8;31896;6561;25335;20.6
Neuchâtel;22.09.1985 Neues Eherecht;98229;30113;30.7;29745;22393;7352;75.3
Neuchâtel;22.09.1985 Innovationsrisikogarantie;98229;30101;30.6;28958;19144;9814;66.1
Neuchâtel;22.09.1985 Koordination Schuljahresbeginn;98229;30120;30.7;29725;27680;2045;93.1
Neuchâtel;09.06.1985 Selbstversorgung mit Brotgetreide;98264;26044;26.5;24710;17166;7544;69.5
Neuchâtel;09.06.1985 Neuverteilung Alkoholabgabe;98264;26017;26.5;24219;15221;8998;62.8
Neuchâtel;09.06.1985 Kantonsanteil Stempelabgaben;98264;26044;26.5;24258;13375;10883;55.1
Neuchâtel;09.06.1985 Recht auf Leben;98264;26057;26.5;25709;4203;21506;16.3
Neuchâtel;10.03.1985 Verlängerung bezahlte Ferien;97955;30347;31.0;30020;13668;16352;45.5
Neuchâtel;10.03.1985 Ausbildungsbeiträge;97955;30311;30.9;29444;12800;16644;43.5
Neuchâtel;10.03.1985 Beiträge Gesundheitswesen;97955;30332;31.0;29465;12604;16861;42.8
Neuchâtel;10.03.1985 Beiträge Primarschulunterricht;97955;30356;31.0;29662;14214;15448;47.9
Neuchâtel;02.12.1984 Hilfe für Opfer von Gewaltverbrechen;98028;31588;32.2;30873;22296;8577;72.2
Neuchâtel;02.12.1984 Radio- und Fernsehartikel;98028;31588;32.2;29987;20866;9121;69.6
Neuchâtel;02.12.1984 Mutterschutz-Initiative;98028;31584;32.2;31251;7047;24204;22.5
Neuchâtel;23.09.1984 Umweltgerechte Energieversorgung;97953;33119;33.8;32780;16867;15913;51.5
Neuchâtel;23.09.1984 Zukunft ohne neue Atomkraftwerke;97953;33122;33.8;32770;16457;16313;50.2
Neuchâtel;20.05.1984 Gegen den Ausverkauf der Heimat;97853;52216;53.4;50539;17466;33073;34.6
Neuchâtel;20.05.1984 Banken-Initiative;97853;52217;53.4;51132;12674;38458;24.8
Neuchâtel;26.02.1984 Zivildienst-Initiative;97540;51093;52.4;50558;21730;28828;43.0
Neuchâtel;26.02.1984 Einführung Autobahnvignette;97540;51108;52.4;50598;16923;33675;33.4
Neuchâtel;26.02.1984 Erhebung Schwerverkehrsabgae;97540;51111;52.4;50553;22783;27770;45.1
Neuchâtel;04.12.1983 Erleichterung Einbürgerungen;97637;36102;37.0;35558;18843;16715;53.0
Neuchâtel;04.12.1983 Bürgerrechtsregelung;97637;36093;37.0;35431;22054;13377;62.2
Neuchâtel;27.02.1983 Energieartikel;97324;20400;21.0;19985;12419;7566;62.1
Neuchâtel;27.02.1983 Neuregelung Treibstoffzölle;97324;20398;21.0;20109;12991;7118;64.6
Neuchâtel;28.11.1982 Gegenentwurf zur Preisüberwachungs-Initiative;97593;30184;30.9;29831;4329;23287;15.7
Neuchâtel;28.11.1982 Preisüberwachungs-Initiative;97593;30184;30.9;29831;18256;11102;62.2
Neuchâtel;06.06.1982 Ausländergesetz;97509;30902;31.7;30091;18029;12062;59.9
Neuchâtel;06.06.1982 Strafgesetzbuch;97509;30872;31.7;30376;19161;11215;63.1
Neuchâtel;29.11.1981 Weiterführung Finanzordnung;97878;23102;23.6;22740;14602;8138;64.2
Neuchâtel;14.06.1981 Konsumentenschutzartikel;97585;30813;31.6;30263;20766;9497;68.6
Neuchâtel;14.06.1981 Gleichstellung von Mann und Frau;97585;30840;31.6;30399;20095;10304;66.1
Neuchâtel;05.04.1981 Neue Ausländerpolitik;97381;49045;50.4;47917;14635;33282;30.5
Neuchâtel;30.11.1980 Brotgetreideordnung;97373;37431;38.4;36089;16897;19192;46.8
Neuchâtel;30.11.1980 Alkoholeinnahmen;97373;37418;38.4;36119;18046;18073;50.0
Neuchâtel;30.11.1980 Kantonsanteil Stempelabgaben;97373;37423;38.4;35715;16451;19264;46.1
Neuchâtel;30.11.1980 Gurten- und Schutzhelmobligatorium;97373;37428;38.4;36864;8560;28304;23.2
Neuchâtel;02.03.1980 Neuordnung Landesversorgung;97245;23884;24.6;23397;20650;2747;88.3
Neuchâtel;02.03.1980 Trennung Kirche und Staat;97245;23891;24.6;23425;7177;16248;30.6
Neuchâtel;20.05.1979 Atomgesetz;97577;34152;35.0;33489;22398;11091;66.9
Neuchâtel;20.05.1979 Umsatz- und direkte Bundessteuer;97577;34161;35.0;33870;8908;24962;26.3
Neuchâtel;18.02.1979 Volksrechte und Atomsicherheit;97374;43483;44.7;42794;27622;15172;64.5
Neuchâtel;18.02.1979 Gegen Suchtmittelreklame;97374;43531;44.7;42684;15361;27323;36.0
Neuchâtel;18.02.1979 Fuss- und Wanderwege;97374;43531;44.7;42815;26073;16742;60.9
Neuchâtel;18.02.1979 Stimmrecht für 18-Jährige;97374;43551;44.7;43073;25936;17137;60.2
Neuchâtel;03.12.1978 Berufsbildungsgesetz;97175;38145;39.3;36784;15836;20948;43.1
Neuchâtel;03.12.1978 Sicherheitspolizei;97175;38113;39.2;37675;11766;25909;31.2
Neuchâtel;03.12.1978 Tierschutzgesetz;97175;38146;39.3;37481;29574;7907;78.9
Neuchâtel;03.12.1978 Milchwirtschaftsbeschluss;97175;38148;39.3;36213;20327;15886;56.1
Neuchâtel;24.09.1978 Gründung des Kantons Jura;97214;42053;43.3;41441;35098;6343;84.7
Neuchâtel;28.05.1978 12 autofreie Sonntage;96838;43902;45.3;43510;13809;29701;31.7
Neuchâtel;28.05.1978 Hochschulförderung;96838;43914;45.3;42802;21952;20850;51.3
Neuchâtel;28.05.1978 Schwangerschaftsabbruch;96838;43850;45.3;41936;8440;33496;20.1
Neuchâtel;28.05.1978 Zolltarifgesetz;96838;43844;45.3;41508;19011;22497;45.8
Neuchâtel;28.05.1978 Zeitgesetz;96838;43902;45.3;43298;28751;14547;66.4
Neuchâtel;26.02.1978 Konjunkturartikel;96896;45775;47.2;42391;27191;15200;64.1
Neuchâtel;26.02.1978 Herabsetzung AHV-Alter;96896;45781;47.2;45199;11002;34197;24.3
Neuchâtel;26.02.1978 9. AHV-Revision;96896;45772;47.2;45076;29242;15834;64.9
Neuchâtel;26.02.1978 Mitbestimmung im Nationalstrassenbau;96896;45781;47.2;44556;19984;24572;44.9
Neuchâtel;04.12.1977 Ausgleich des Bundeshaushaltes;97336;33836;34.8;32303;17256;15047;53.4
Neuchâtel;04.12.1977 Ziviler Ersatzdienst;97336;33840;34.8;32961;16257;16704;49.3
Neuchâtel;04.12.1977 Politische Rechte;97336;33818;34.7;31497;15682;15815;49.8
Neuchâtel;04.12.1977 Reichtumssteuer-Initiative;97336;33821;34.7;33188;18444;14744;55.6
Neuchâtel;25.09.1977 Fristenlösungs-Initiative;96961;42578;43.9;41442;31117;10325;75.1
Neuchâtel;25.09.1977 Unterschriftenzahl für Initiativen;96961;42558;43.9;40290;19056;21234;47.3
Neuchâtel;25.09.1977 Unterschriftenzahl für Referenden;96961;42558;43.9;40758;20068;20690;49.2
Neuchâtel;25.09.1977 Albatrosinitiative;96961;42800;44.1;41044;16945;24099;41.3
Neuchâtel;25.09.1977 Gegenentwurf zur Mieterschutzinitiative;96961;42801;44.1;41054;7696;29721;20.6
Neuchâtel;25.09.1977 Mieterschutzinitiative;96961;42801;44.1;41054;25540;15059;62.9
Neuchâtel;12.06.1977 Steuerharmonisierung;96929;47098;48.6;45870;25983;19887;56.6
Neuchâtel;12.06.1977 Umsatz- und direkte Bundessteuer;96929;47110;48.6;46658;18656;28002;40.0
Neuchâtel;13.03.1977 Neuordnung Staatsvertragsreferendum (Gegenentwurf);96766;36287;37.5;33984;20204;11334;64.1
Neuchâtel;13.03.1977 Neuordnung Staatsvertragsreferendum (Initiative);96766;36287;37.5;33984;6162;25841;19.3
Neuchâtel;13.03.1977 Beschränkung der Einbürgerungen;96766;36307;37.5;36034;10196;25838;28.3
Neuchâtel;13.03.1977 IV. Ueberfremdungsinitiative;96766;36304;37.5;35875;9112;26763;25.4
Neuchâtel;05.12.1976 40-Stunden-Woche;96710;37556;38.8;37244;11100;26144;29.8
Neuchâtel;05.12.1976 Preisüberwachung;96710;37552;38.8;36824;31987;4837;86.9
Neuchâtel;05.12.1976 Geld- und Kreditpolitik;96710;37543;38.8;35165;27005;8160;76.8
Neuchâtel;26.09.1976 Haftpflichtversicherung für Motorfahrzeuge und Fahrräder;96635;22641;23.4;22405;7392;15013;33.0
Neuchâtel;26.09.1976 Radio- und Fernsehartikel;96635;22649;23.4;21964;8844;13120;40.3
Neuchâtel;13.06.1976 Neukonzeption Arbeitslosenversicherung;96707;27510;28.4;27157;20530;6627;75.6
Neuchâtel;13.06.1976 IDA-Darlehen;96707;27514;28.5;26975;13856;13119;51.4
Neuchâtel;13.06.1976 Raumplanungsgesetz;96707;27514;28.5;27195;14990;12205;55.1
Neuchâtel;21.03.1976 Steuerinitiative;96543;36839;38.2;34657;14146;20511;40.8
Neuchâtel;21.03.1976 Gegenentwurf zur Mitbestimmungsinitiative;96543;36856;38.2;36365;8275;26703;23.7
Neuchâtel;21.03.1976 Mitbestimmung der Arbeitnehmer;96543;36856;38.2;36365;16044;19763;44.8
Neuchâtel;07.12.1975 Ein-/Ausfuhr Landwirtschaftsprodukte;96529;20957;21.7;20582;12523;8059;60.8
Neuchâtel;07.12.1975 Wasserwirtschaft;96529;20955;21.7;20461;17203;3258;84.1
Neuchâtel;07.12.1975 Niederlassungsfreiheit und Unterstützungsregelung;96529;20948;21.7;20380;17315;3065;85.0
Neuchâtel;08.06.1975 Erschwerung Ausgabenbeschlüsse;96587;30057;31.1;29607;19082;10525;64.5
Neuchâtel;08.06.1975 Erhöhung Steuereinnahmen;96587;30058;31.1;29625;16149;13476;54.5
Neuchâtel;08.06.1975 Generalzolltarif;96587;30040;31.1;29621;12781;16840;43.1
Neuchâtel;08.06.1975 Finanzierung der Nationalstrassen;96587;30050;31.1;29750;14823;14927;49.8
Neuchâtel;08.06.1975 Schutz der Währung;96587;30050;31.1;29748;25668;4080;86.3
Neuchâtel;02.03.1975 Konjunkturartikel;96639;22277;23.1;22031;11904;10127;54.0
Neuchâtel;08.12.1974 Soziale Krankenversicherung (Gegenentwurf);96852;36507;37.7;35789;5224;28573;15.5
Neuchâtel;08.12.1974 Soziale Krankenversicherung (Initiative);96852;36507;37.7;35789;15224;19983;43.2
Neuchâtel;08.12.1974 Erschwerung Ausgabenbeschlüsse;96852;36532;37.7;35098;20726;14372;59.1
Neuchâtel;08.12.1974 Verbesserung Bundeshaushalt;96852;36537;37.7;35340;13282;22058;37.6
Neuchâtel;20.10.1974 Gegen die Überfremdung;96712;68851;71.2;67990;17267;50723;25.4
Neuchâtel;02.12.1973 Tierschutzartikel;96497;27095;28.1;26358;21772;4586;82.6
Neuchâtel;02.12.1973 Steuerwirksame Abschreibungen;96497;27092;28.1;26362;19581;6781;74.3
Neuchâtel;02.12.1973 Stabilisierung des Baumarktes;96497;27094;28.1;26832;20713;6119;77.2
Neuchâtel;02.12.1973 Massnahmen im Kreditwesen;96497;27095;28.1;26787;19521;7266;72.9
Neuchâtel;02.12.1973 Preisüberwachung;96497;27076;28.1;26827;14199;12628;52.9
Neuchâtel;20.05.1973 Jesuiten- und Klosterartikel;96389;27747;28.8;27488;8029;19459;29.2
Neuchâtel;04.03.1973 Forschungsartikel;96256;13123;13.6;12935;8792;4143;68.0
Neuchâtel;04.03.1973 Bildungsartikel;96256;13198;13.7;13013;6276;6737;48.2
Neuchâtel;03.12.1972 Abkommen mit der EWG;96563;46079;47.7;43545;35435;8110;81.4
Neuchâtel;03.12.1972 Einführung Volkspension (Gegenentwurf);96563;46111;47.8;45230;33413;10688;75.8
Neuchâtel;03.12.1972 Einführung Volkspension (Initiative);96563;46111;47.8;45230;7488;36384;17.1
Neuchâtel;24.09.1972 Waffenausfuhrverbot;96573;24172;25.0;23942;14412;9530;60.2
Neuchâtel;04.06.1972 Schutz der Währung;96478;12283;12.7;11898;11085;813;93.2
Neuchâtel;04.06.1972 Stabilisierung des Baumarktes;96478;12284;12.7;11980;10655;1325;88.9
Neuchâtel;05.03.1972 Mieterschutz;96086;24585;25.6;23323;20548;2775;88.1
Neuchâtel;05.03.1972 Gegenentwurf zur Wohnungsbau-Initiative;96086;24583;25.6;23787;16934;6057;73.7
Neuchâtel;05.03.1972 Förderung des Wohnungsbaues;96086;24583;25.6;23787;4102;19095;17.7
Neuchâtel;06.06.1971 Weiterführung der Finanzordnung;96085;27808;28.9;26936;20093;6843;74.6
Neuchâtel;06.06.1971 Umweltschutz;96085;27839;29.0;27482;26224;1258;95.4
Neuchâtel;07.02.1971 Frauenstimmrecht;43156;24773;57.4;24631;20205;4426;82.0
Neuchâtel;15.11.1970 Änderung Finanzordnung;43104;11077;25.7;10962;5889;5073;53.7
Neuchâtel;27.09.1970 Wohnungs- und Familienschutz;43054;15506;36.0;15339;10722;4617;69.9
Neuchâtel;27.09.1970 Förderung von Turnen und Sport;43054;15501;36.0;15203;11875;3328;78.1
Neuchâtel;07.06.1970 Gegen die Überfremdung;43145;32097;74.4;31827;12457;19370;39.1
Neuchâtel;01.02.1970 Inländische Zuckerwirtschaft;43056;15476;35.9;15297;7485;7812;48.9
Neuchâtel;14.09.1969 Bodenrecht;43039;7959;18.5;7777;5097;2680;65.5
Neuchâtel;01.06.1969 Eidg. technische Hochschulen;43013;8112;18.9;7990;4034;3956;50.5
Neuchâtel;19.05.1968 Tabakbesteuerung;42842;27325;63.8;26115;17810;8305;68.2
Neuchâtel;18.02.1968 Steueramnestie;42844;9810;22.9;9674;5873;3801;60.7
Neuchâtel;02.07.1967 Gegen die Bodenspekulation;42777;9510;22.2;9448;4226;5222;44.7
Neuchâtel;16.10.1966 Bekämpfung des Alkoholismus;42675;18603;43.6;18455;2533;15922;13.7
Neuchâtel;16.10.1966 Auslandschweizerartikel;42675;18595;43.6;17810;11117;6693;62.4
Neuchâtel;16.05.1965 Milchbeschluss;42453;8676;20.4;8579;5529;3050;64.4
Neuchâtel;28.02.1965 Massnahmen Bauwirtschaft;42171;18961;45.0;18746;10840;7906;57.8
Neuchâtel;28.02.1965 Massnahmen Kreditwesen;42171;18948;44.9;18668;11890;6778;63.7
Neuchâtel;06.12.1964 Preiskontrollmassnahmen;42082;10963;26.1;10830;7125;3705;65.8
Neuchâtel;24.05.1964 Berufsbildungsgesetz;42158;25239;59.9;24112;17823;6289;73.9
Neuchâtel;02.02.1964 Steueramnestie;41809;13455;32.2;13225;3434;9791;26.0
Neuchâtel;08.12.1963 Stipendien und Ausbildungsbeihilfen;41892;10071;24.0;9978;8424;1554;84.4
Neuchâtel;08.12.1963 Weiterführung Finanzordnung;41892;10070;24.0;9897;6918;2979;69.9
Neuchâtel;26.05.1963 Volksrecht und Atomwaffen;41791;19297;46.2;19205;13346;5859;69.5
Neuchâtel;04.11.1962 Wahl des Nationalrates;41669;5534;13.3;5465;4055;1410;74.2
Neuchâtel;27.05.1962 Taggelder des Nationalrates;41664;7669;18.4;7493;2178;5315;29.1
Neuchâtel;27.05.1962 Natur- und Heimatschutz;41664;7666;18.4;7578;6767;811;89.3
Neuchâtel;01.04.1962 Verbot der Atomwaffen;41622;23193;55.7;23072;16323;6749;70.7
Neuchâtel;03.12.1961 Uhrenstatut;41600;19402;46.6;19294;17421;1873;90.3
Neuchâtel;22.10.1961 Einführung Gesetzesinitiative;41601;8609;20.7;8554;2698;5856;31.5
Neuchâtel;05.03.1961 Treibstoffzoll für Nationalstrassenbau;41366;22699;54.9;22572;5663;16909;25.1
Neuchâtel;05.03.1961 Leitungsanlagen für Treibstoffe;41366;22664;54.8;21417;13535;7882;63.2
Neuchâtel;04.12.1960 Massnahmen Milchwirtschaft;41337;10453;25.3;10287;6862;3425;66.7
Neuchâtel;29.05.1960 Preiskontrollmassnahmen;41450;12666;30.6;12550;6338;6212;50.5
Neuchâtel;24.05.1959 Zivilschutzartikel;41639;8170;19.6;8075;5149;2926;63.8
